User,User Name,Tweet,Time,Following?,Follows?,Followers,Following,Location,Account Age,Website,Language,Profile Image
Randall7575,Randall Steinmeyer,Investigating potential securities  of #MARVEL $MRVL holders steinmeyerlaw.com via @steinmeyerlaw  twitter.com/OpenOutcrier/s…,Sat Sep 12 01:03:20 +0000 2015,false,false,894,1624,"usa, uk and eu","1 years, 5 months",en,Profile Page,
mrjosewilson,Jose Wilson,"RT StockNewsWires $MRVL:

Marvell Technology Plunges on Accounting Probe, RealNetworks …:

StockNewsHour.com/mrvl-marvell-t…",Sat Sep 12 01:05:12 +0000 2015,false,false,154,68,"Jackson, MS",http://t.co/rHtVBvmezw,en,Profile Page,
nartcr,FanOfJBEM,'JBEM' pick - RXII DD - Read here: groups.google.com/forum/#!catego… $ATTO $EHIC $SUNE $KE $ATSG $TKC $MRVL $SMED,Sat Sep 12 01:45:38 +0000 2015,false,false,100,194,Chicago,"6 years, 5 months",en,Profile Page,
MoValAnimalShel,MoValAnimalShelter,"I'm KIP a tan and brown Keeshond mix.
Male 1 year and 6 months old.  #A454723
PetHarbor.com/pet.asp?uaid=M…",Sat Sep 12 01:56:23 +0000 2015,false,false,426,570,"Moreno Valley, California",http://t.co/pEMClpDhTm,en,Profile Page,
MoValAnimalShel,MoValAnimalShelter,"Brown brindle and white Mastiff mix.
Male 2 years.  #A454733
PetHarbor.com/pet.asp?uaid=M…",Sat Sep 12 01:57:02 +0000 2015,false,false,426,570,"Moreno Valley, California",http://t.co/pEMClpDhTm,en,Profile Page,
MarketWatch,MarketWatch,Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:09:26 +0000 2015,false,false,1729242,179,,http://t.co/0HcV671qZB,en,Profile Page,
aliusatp,ali,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:11:06 +0000 2015,false,false,139,88,where there is a way.,"1 months, 2 weeks",en,Profile Page,
Chris_J_Rod,Chris R,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:11:47 +0000 2015,false,false,618,1056,NY ,"5 years, 7 months",en,Profile Page,
faststocks_,Stocks & Trades,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:16:49 +0000 2015,false,false,74,17,,"3 months, 4 weeks",en,Profile Page,
LovettaLowen,Forex News & Tips,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:16:54 +0000 2015,false,false,283,62,,http://t.co/n7bSUOaMtu,en,Profile Page,
OnlineLoanInfo,Online Loans,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:16:59 +0000 2015,false,false,170,0,,http://t.co/vgNZgl6tww,es,Profile Page,
CreativIntllct,Gabriel,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:19:34 +0000 2015,false,false,303,297,,"6 years, 1 months",en,Profile Page,
ltholmes,Holmes Unlimited,MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/QLhz0vcu2W,Sat Sep 12 02:22:09 +0000 2015,false,false,1681,2000,"Long Beach, CA",http://t.co/GxC8F9iU4F,en,Profile Page,
BizTrends,FRANK FEATHER,NOT MARVELOUS &gt;&gt; Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/M04BUG7WSA,Sat Sep 12 02:24:17 +0000 2015,false,false,129178,41913,"Toronto, Canada & Orlando, USA",http://t.co/gWIkAp5RHd,en,Profile Page,
BizTrends,FRANK FEATHER,NOT MARVELOUS &gt;&gt; Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL... fb.me/7zVpZEIFw,Sat Sep 12 02:24:22 +0000 2015,false,false,129178,41913,"Toronto, Canada & Orlando, USA",http://t.co/gWIkAp5RHd,en,Profile Page,
noyournot,noyournot,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:27:11 +0000 2015,false,false,382,978,in my mine,"6 years, 4 months",en,Profile Page,
ALYCBUR207,ALYCBUR S.A. ,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:27:31 +0000 2015,false,false,107,100,CABA -ARGENTINA,"10 months, 3 weeks",es,Profile Page,
marketstocknews,stockmarketnow,RT MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw  $MRVL pic.twitter.com/pQuhO77AJF,Sat Sep 12 02:27:34 +0000 2015,false,false,781,909,,"11 months, 1 weeks",en,Profile Page,
newswelldone,Breaking News,"$MRVL:

IMPORTANT INVESTOR ALERT: Goldberg Law PC Announces an …:

StockNewsHour.com/mrvl-important…",Sat Sep 12 02:42:01 +0000 2015,false,false,336,0,US,"1 years, 6 months",en,Profile Page,
mrvl,mrvl,joniclemmer's photo instagram.com/p/7gZi75Bf8_/,Sat Sep 12 02:44:19 +0000 2015,false,false,45,814,,"6 years, 8 months",en,Profile Page,
Angelbaby792,Carole Lee Murrell,"RT @MoValAnimalShel: Brown brindle and white Mastiff mix.
Male 2 years.  #A454733
PetHarbor.com/pet.asp?uaid=M…",Sat Sep 12 02:48:36 +0000 2015,false,false,200,1030,Moreno Valley CA,"3 years, 4 days",en,Profile Page,
Angelbaby792,Carole Lee Murrell,"RT @MoValAnimalShel: I'm KIP a tan and brown Keeshond mix.
Male 1 year and 6 months old.  #A454723
PetHarbor.com/pet.asp?uaid=M…",Sat Sep 12 02:48:52 +0000 2015,false,false,200,1030,Moreno Valley CA,"3 years, 4 days",en,Profile Page,
Nora12King,Nora King,"Mrvl Stock Quote Marvell Technology Group Ltd. Stock … : thebingbing.com/fortune/861867 ,,,,",Sat Sep 12 02:50:57 +0000 2015,false,false,5342,5565,,"2 months, 3 weeks",en,Profile Page,
cavelasquezl,Carlos Velasquez,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 02:59:16 +0000 2015,false,false,79,74,,"1 years, 2 months",es,Profile Page,
Zares7,Zares,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 03:01:47 +0000 2015,false,false,63,121,"California, USA","1 weeks, 3 days",en,Profile Page,
KEmberek,Gargya Zsolty,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 03:04:23 +0000 2015,false,false,20,118,,"1 years, 9 months",hu,Profile Page,
alphaviewcap,Alphaview Capital,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 03:15:15 +0000 2015,false,false,372,978,Bengaluru,http://t.co/PT1z0imvL6,en,Profile Page,
goringuattari,GORIN : ),RT @InvestorsLive: I will try to do something like this investorsunderground.com/chat-logs-entr… on today's trades $TRVN $FCX $SIGM $JOY $MRVL $VVUS etc,Sat Sep 12 03:23:57 +0000 2015,false,false,193,134,"HAMLET, NYC","4 years, 6 months",en,Profile Page,
dlvr_bizservice,dlvr biz services,"MRVL SHAREHOLDER ALERT: Levi &amp; Korsinsky, LLP Announces the Commencement of an Investigation Involving Possible… dlvr.it/C7K84G",Sat Sep 12 03:41:35 +0000 2015,false,false,139,0,"Portland, OR",http://t.co/mXbXxtmmqh,en,Profile Page,
lSunrises,[T2D] Sunrise,"@Knifinq @MRVLdesigns To all the people that said you were bad, MRVL.",Sat Sep 12 03:50:45 +0000 2015,false,false,492,258,AR Support / Anchor ⚓️,http://t.co/qk0W4CkrOA,en,Profile Page,
MRVLdesigns,Regal MRVL,"RT @lSunrises: @Knifinq @MRVLdesigns To all the people that said you were bad, MRVL.",Sat Sep 12 03:51:55 +0000 2015,false,false,350,412,,"6 months, 2 weeks",en,Profile Page,
mintandhint,Mintandhint,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 05:03:39 +0000 2015,false,false,560,821,Lebanon,http://t.co/yaVGfl7PDE,en,Profile Page,
newswelldone,Breaking News,"$MRVL:

Marvell Technology Group Shares Down 15.7% Following Weak …:

StockNewsHour.com/mrvl-marvell-t…",Sat Sep 12 05:22:03 +0000 2015,false,false,336,0,US,"1 years, 6 months",en,Profile Page,
WKRBNews,WKRB News,Marvell Technology Group  Shares Down 15.7%  Following Weak Earnings $MRVL ift.tt/1FDekBg,Sat Sep 12 05:30:32 +0000 2015,false,false,445,8,,http://t.co/NYpmdUJnIe,en,Profile Page,
deflation,deflation,Sana sells MRVL 10.55: Bottom 5 Companies in the Semiconductors Industry with the Lowest Relative Performance (JAS… ift.tt/1MiehCr,Sat Sep 12 07:25:21 +0000 2015,false,false,3804,59,,"6 years, 5 months",en,Profile Page,
newswithvalue,Breaking News Now,"$MRVL:

Marvell Technology Group Ltd Reports Preliminary Second Quarter …:

StockNewsHour.com/mrvl-marvell-t…",Sat Sep 12 09:09:02 +0000 2015,false,false,379,0,,"1 years, 6 months",en,Profile Page,
Mia_Thomson_GD,Mia Thomson,"Mrvl Marvell Technology Group Ltd. Stock Price, Detailed … : thebingbing.com/fortune/863212 .,,,, pic.twitter.com/zxBGJwrSKM",Sat Sep 12 09:26:00 +0000 2015,false,false,6298,6736,,"2 years, 10 months",en,Profile Page,
BusinessNewzzz,Business News,Marvell technology's stock plunges 21% in pre#market after probe disclosure #news j.mp/1O5IVzl pic.twitter.com/fnlcD5WLqa,Sat Sep 12 09:28:55 +0000 2015,false,false,8052,7780,Leuven,"11 months, 6 days",en,Profile Page,
AgmonMorag,Morag Agmon,RT @MarketWatch: Marvell’s accounting problems may start at the very top on.mktw.net/1K352Cw $MRVL pic.twitter.com/J104PeKbAN,Sat Sep 12 09:58:07 +0000 2015,false,false,21,8,Israel,"8 months, 3 days",en,Profile Page,
alpha_maven,Alpha Maven,Unusually active tweets: $TTPH $MRVL $VVUS $ARWR $CLDX $LULU $RIO $FRO $DO $BEAT #NASDAQ #NYSE #stocks #trading pic.twitter.com/4fP7ztLpK3,Sat Sep 12 09:59:11 +0000 2015,false,false,1865,2044,London,http://t.co/CjJxMRO6IL,en,Profile Page,
