User,User Name,Tweet,Time,Following?,Follows?,Followers,Following,Location,Account Age,Website,Language,Profile Image
Brodadunleashed,Tom Robertson,RT @vudufans: Make tonight a movie night on #VUDU with these great 99 cent rentals from @ParamountMovies! ow.ly/S6UUw http://t.cpic.twitter.com/nlvlcoxIyl,Sat Sep 12 09:32:00 +0000 2015,false,false,22,131,,"1 years, 6 months",en,Profile Page,
brijeshpatel039,Brijesh Patel,RT @GayHotMoviescom: Can it get any hotter? #FuckYah @JimmyDurano &amp; @RickyDeckerXXX #TurnItUp for @FalconStudiosPR bit.ly/1NpB4N3 hpic.twitter.com/Zqo3mUsFIT,Sat Sep 12 09:32:08 +0000 2015,false,false,691,2001,,"1 years, 6 months",en,Profile Page,
offcampusjobind,Sidhartha Pradhan,Live streaming channel and VoD server installation | Elance Job goo.gl/RsOCas ift.tt/1i5xGJv #job #offcampus #placemen…,Sat Sep 12 09:33:54 +0000 2015,false,false,149,62,,"1 years, 1 months",en,Profile Page,
NewLoveSHINeeNa,MarriedToTheMusic ,"RT @SMTownEngSub: Music Core line-up today:
SNSD
SHINee
Red Velvet
Sistar
HyunA
Mamamoo
Junjin
Junho
Bastarz
Monsta X
Up10tion
17 etc
http:imbc.com/broad/tv/ent/m…",Sat Sep 12 09:34:45 +0000 2015,false,false,335,1565,,"3 years, 5 months",th,Profile Page,
AlexisJackson73,Alexis Jackson,#Distributors Need to Improve VOD Offerings cue.li/a9jrg,Sat Sep 12 09:35:01 +0000 2015,false,false,440,937,USA,"4 months, 1 weeks",en,Profile Page,
NewestOnNetflix,Newest On Netflix,Netflix Acquires Paris-Set Thriller 'Dealer' (EXCLUSIVE) - Variety - ift.tt/1OJkDbr #newflix #vod #news #tech #tv #television,Sat Sep 12 09:35:36 +0000 2015,false,false,93,10,,http://t.co/85QrKHGgvh,en,Profile Page,
999_air,ชายนี่จะมาแล้ววะ,"RT @SMTownEngSub: Music Core line-up today:
SNSD
SHINee
Red Velvet
Sistar
HyunA
Mamamoo
Junjin
Junho
Bastarz
Monsta X
Up10tion
17 etc
http:imbc.com/broad/tv/ent/m…",Sat Sep 12 09:36:20 +0000 2015,false,false,263,550,ชนว.อีกยาวนาน ชน.&ชนว.ครอบครัว,"1 years, 3 months",th,Profile Page,
Hafina_Adolesce,latifah nurul hikmah,"RT @SMTownEngSub: Music Core line-up today:
SNSD
SHINee
Red Velvet
Sistar
HyunA
Mamamoo
Junjin
Junho
Bastarz
Monsta X
Up10tion
17 etc
http:imbc.com/broad/tv/ent/m…",Sat Sep 12 09:36:29 +0000 2015,false,false,319,254,yogyakarta,http://t.co/FlzSFed0Ru,id,Profile Page,
inyoureyes9,inyoureyes,"RT @SMTownEngSub: Music Core line-up today:
SNSD
SHINee
Red Velvet
Sistar
HyunA
Mamamoo
Junjin
Junho
Bastarz
Monsta X
Up10tion
17 etc
http:imbc.com/broad/tv/ent/m…",Sat Sep 12 09:39:38 +0000 2015,false,false,424,359,Thailand waiting for you♥♥♥♥♥,"1 years, 10 months",th,Profile Page,
PeggedMen,Pegged Men,RT @StraponSeduct straponseduction.com/g/my Exotic ladies make their boyfriends submit to #strapon #pegging pic.twitter.com/vfPQk5M0tu,Sat Sep 12 09:40:09 +0000 2015,false,false,10319,2,,http://t.co/9YNMurIytI,en,Profile Page,
joburgdaily,Johannesburg Daily,South Africa News: PCCW to launch VOD service in South Africa - Rapid tv news: PCCW to laun... bit.ly/1XWeG13 #Search #Automated,Sat Sep 12 09:42:14 +0000 2015,false,false,1325,13,"Johannesburg, South Africa",http://t.co/URomnywKv0,en,Profile Page,
lethallyfab,Hunter Grayson,@szacharek - streaming/VoD as default model isn't ideal but...I still remember that Kings &amp; Queen got...13?theaters in all of the U.S.? :/,Sat Sep 12 09:43:50 +0000 2015,false,false,438,855,Lost Angeles - or thereabouts.,http://t.co/ck9z2BgCr2,en,Profile Page,
VodioEnt,Entertainment News,"Video: Straight Outta Victorville, La... - @BlacktreeMedia vod.io/3ZkCft/ via app.vod.io",Sat Sep 12 09:45:10 +0000 2015,false,false,1030,473,United States,http://t.co/Hm4CXeX4yf,en,Profile Page,
VodioSports,Vodio Sports News,"Video: 9/11/15: Garneau, Bettis lead Rockies to 4-2 win  vod.io/3-dOxi/ via app.vod.io",Sat Sep 12 09:45:18 +0000 2015,false,false,159,192,United States,http://t.co/lt1jPDz9PV,en,Profile Page,
staywoke64,staywoke64,RT @NewestOnNetflix: Netflix Acquires Paris-Set Thriller 'Dealer' (EXCLUSIVE) - Variety - ift.tt/1OJkDbr #newflix #vod #news #tech #television,Sat Sep 12 09:45:41 +0000 2015,false,false,145,245,,http://t.co/JMNV0CqUA7,en,Profile Page,
JessicaBielNews,Jessica Biel News ,YEAH!! RT @jessicabielcom: #BleedingHeart Starring #JessicaBiel Comes to VOD November 3rd and Theaters December 11th jessica-biel.com/bleeding-heart…,Sat Sep 12 09:46:22 +0000 2015,false,false,1846,89,France,http://t.co/iMRK3WSG1P,fr,Profile Page,
VodioEnt,Entertainment News,Video: Michael Ealy on thriller THE P... - @BlacktreeMedia vod.io/3ZK7rY/ via app.vod.io,Sat Sep 12 09:47:10 +0000 2015,false,false,1030,473,United States,http://t.co/Hm4CXeX4yf,en,Profile Page,
VodioMovies,Vodio Movies,Video: Trumbo: Jay Roach Exclusive Interview  vod.io/3-7Evd/ via app.vod.io,Sat Sep 12 09:47:16 +0000 2015,false,false,178,128,United States,http://t.co/CcpY88Hdof,en,Profile Page,
VodioEnt,Entertainment News,"Video: Vice President Joe Biden Interview, Part 1  vod.io/3Zqy1V/ via app.vod.io",Sat Sep 12 09:49:10 +0000 2015,false,false,1030,473,United States,http://t.co/Hm4CXeX4yf,en,Profile Page,
VodioMovies,Vodio Movies,Video: Trumbo: Bryan Cranston Exclusive Interview  vod.io/3-dTfR/ via app.vod.io,Sat Sep 12 09:49:16 +0000 2015,false,false,178,128,United States,http://t.co/CcpY88Hdof,en,Profile Page,
UnifiedStream,Unified Streaming,Presentation Live to Vod capture &amp; stitching with multi drm playout by @RTLNL starts in a couple of minutes. Stand 14.D30,Sat Sep 12 09:52:48 +0000 2015,false,false,456,181,Amsterdam,http://t.co/p3wXZ5KmMA,en,Profile Page,
os760,Oppo Smartphone,"RT @OPPAI_Lover69: 50% off until 8/17, the duo of @AnriOkita_real &amp; @Hitomi_official sexy AV together. So hot 💕💕💕 r18.com/videos/vod/mov… htpic.twitter.com/InNE48IcPz",Sat Sep 12 09:52:54 +0000 2015,false,false,14,98,,"3 weeks, 4 days",id,Profile Page,
AmpPeeraya,Amp,"RT @SMTownEngSub: Music Core line-up today:
SNSD
SHINee
Red Velvet
Sistar
HyunA
Mamamoo
Junjin
Junho
Bastarz
Monsta X
Up10tion
17 etc
http:imbc.com/broad/tv/ent/m…",Sat Sep 12 09:54:10 +0000 2015,false,false,180,509,,"4 years, 7 months",en,Profile Page,
films_porno,films porno,RT @tommygirl_xxx: Watch HD 3D porn from my friends at PENTHOUSE👉penthouse.com/vodhbs/?p=scen… pic.twitter.com/qjSESzJWYr,Sat Sep 12 09:55:56 +0000 2015,false,false,10457,46,Monaco,http://t.co/9pS9Q7UB9f,fr,Profile Page,
bernardtheman,Keith B. Davis,RT @indiefilmpr: Submit Your Films to the newest  #VOD site ready for launch &gt;&gt; bit.ly/1Nf4tcB #SupportIndieFilm #FilmFestival httppic.twitter.com/A9huy8g4tg,Sat Sep 12 10:01:03 +0000 2015,false,false,1530,1971,Philadelphia Pa.,http://t.co/rjRGJLPBA9,en,Profile Page,
mhaigh94,☠-ŦĖĄӍַַ→ĐØŃĶĖƔ-☠,It's that time again lads! #EPL #VODDonkey #LETS #GET #IT #ON #VOD!,Sat Sep 12 10:02:00 +0000 2015,false,false,2116,14,"Stockholm, Sweden",http://t.co/fFc9ool2Mu,en,Profile Page,
rebeccalovexxx,® Rebecca Love™✨,Weekly Webcam Shows rebeccalove.com/shows SignUp for Alerts and VOD Available.,Sat Sep 12 10:02:30 +0000 2015,false,false,38321,234,Las Vegas,http://t.co/TFhabduFCE,en,Profile Page,
lauritatusoloxx,LauritaTusoloxxx +18,RT @tommygirl_xxx: Watch HD 3D porn from my friends at PENTHOUSE👉penthouse.com/vodhbs/?p=scen… pic.twitter.com/qjSESzJWYr,Sat Sep 12 10:02:38 +0000 2015,false,false,31074,5259,Valencia,http://t.co/5osZrgDecb,es,Profile Page,
hoIyvogue,MADONNA,@MDNAriana If you're with HOT service you can watch it on VOD,Sat Sep 12 10:04:45 +0000 2015,false,false,334,87,,"2 years, 6 months",he,Profile Page,
JeremyWooding,Jeremy Wooding,"What 45 Years means for the future of Video On Demand | via @TelegraphFilm telegraph.co.uk/film/45-years/…
#Indiefilm #Britfilm",Sat Sep 12 10:05:47 +0000 2015,false,false,19,8,"London, England","1 months, 1 days",en,Profile Page,
_Ako3,A子さん,"Pornography of the Japanese amateur girls♡

Label: Akosan
DMM English ver. Video On Demand: goo.gl/hV8Enj 　pic.twitter.com/TQT6arpgo6",Sat Sep 12 10:07:13 +0000 2015,false,false,6442,5264,Japanese amateur girls♡Porno,http://t.co/13YSABoEk3,ja,Profile Page,
LOFTLONDON,LOFT LONDON,PCCW to launch #VOD service in South Africa  rapidtvnews.com/2015091239837/…,Sat Sep 12 10:07:45 +0000 2015,false,false,1178,1622,"London, UK",http://t.co/yH9XV7YLCd,en,Profile Page,
VodioNews,Vodio Breaking News,"Video: Still searching for justice, C... vod.io/3Z~rZ0/ via app.vod.io",Sat Sep 12 10:08:06 +0000 2015,false,false,291,238,United States,http://t.co/xTCEil5Zpd,en,Profile Page,
VodioSports,Vodio Sports News,"Video: 9/11/15: Garneau, Bettis lead Rockies to 4-2 win  vod.io/3ZdoCO/ via app.vod.io",Sat Sep 12 10:08:17 +0000 2015,false,false,159,192,United States,http://t.co/lt1jPDz9PV,en,Profile Page,
