User,User Name,Tweet,Time,Following?,Follows?,Followers,Following,Location,Account Age,Website,Language,Profile Image
som50579,Somanath,Nialltweeting : So about this time every seven years the stock markets crash . #stockmarke… twitter.com/Nialltweeting/…) pic.twitter.com/4lMeNc7L45,Sat Sep 12 08:49:33 +0000 2015,false,false,907,354,Mumbai,"3 years, 5 months",en,Profile Page,
sue_michalczyk,Sue Michalczyk,@Waitrose your Surbiton store is seriously under stocked - again! So many empty shelves and out of stock labels. Why?,Sat Sep 12 08:50:26 +0000 2015,false,false,51,316,,"4 years, 7 months",en,Profile Page,
UnchartedUpdate,Uncharted,So You Want to Buy a Medical Marijuana Stock? Here Are 10 Things You Need to Know trove.com/me/content/sX6… pic.twitter.com/H7Nn0r0QfI,Sat Sep 12 08:50:51 +0000 2015,false,false,1676,400,"San Francisco, CA","5 years, 7 months",en,Profile Page,
tifftaeng99,tiffany taeyeon,@SMTOWNGLOBAL why you stop the stock of snsd album?and why the desain of super junior so simple huh?are u choose red velvet than suju&amp;snsd?!,Sat Sep 12 08:53:37 +0000 2015,false,false,5,22,,"2 months, 3 days",en,Profile Page,
Mhdfauzzi16,LOLPOMD.ID,"Ready stock pompadog x pompaddict scent kiwi..baru dateng bro and mash anget,so Grabfast!!! pic.twitter.com/5Xkq9aDtK9",Sat Sep 12 08:56:32 +0000 2015,false,false,58,304,Balikpapan {East Borneo},"4 months, 7 hours",en,Profile Page,
DARCYHEALEY,Darcy ⋆,So I send something back in the post to exchange it to a different size and now they don't have any in stock 😊😊😊👍🏽,Sat Sep 12 08:57:41 +0000 2015,false,false,1142,796,"Manchester, UK","4 years, 4 weeks",en,Profile Page,
lizslockets,Liz's Lockets,"We still have these in stock £5 if anyone would like one? A bargain, as the key fob on its own is normally £5 so... fb.me/4jYNwMZdf",Sat Sep 12 08:59:00 +0000 2015,false,false,5,7,Northern Ireland,http://t.co/WXs19Vij84,en,Profile Page,
geenwietpas,Cannabis Social Club,"""So You Want to Buy a Medical Marijuana Stock? Here Are 10 Things You Need to Know - Motley Fool"" news.google.com/news/url?sa=t&…  #cannabisnieuws",Sat Sep 12 09:00:50 +0000 2015,false,false,2033,2099,Holland Utrecht Netherlands,"2 years, 10 months",nl,Profile Page,
KaiHun_trash,수수,@am_CLS it's currently out of stock and the seller is not making next batch orders as well!! I want sewoo so bad,Sat Sep 12 09:01:10 +0000 2015,false,false,229,446,,"1 years, 8 months",en,Profile Page,
summeroonie7,Liam davies ,RT @Legacywear: We'll be there over at @ICEFC1 with all our stock so come over and say hi.,Sat Sep 12 09:01:44 +0000 2015,false,false,402,401,wigan   england ,"10 months, 2 weeks",en,Profile Page,
deanshepherd78,manc dean,@ArgosHelpers @Argos_Online its arrived now. after agreeing a delivery date I was told no stock so had to wait an additional 3 weeks.,Sat Sep 12 09:04:24 +0000 2015,false,false,85,343,bromsgrove,"3 years, 11 months",en,Profile Page,
thesofakingltd,The Sofa King Ltd,Saturday update...8 of these sets sold already today..So stock is running low! If you want a set at £499 A PAIR!... fb.me/8IDYwQmmE,Sat Sep 12 09:06:23 +0000 2015,false,false,150,124,Northampton. UK,http://t.co/Syxo9wdSbW,en,Profile Page,
ChiefTarif,mammal,@BadBitchFatema dislocated so its kind of broken in the same way that china's stock market is broken,Sat Sep 12 09:08:35 +0000 2015,false,false,47,47,br,"1 years, 9 months",en,Profile Page,
onedpalmira388,palmira,"""If stock market experts were so expert  they would be buying stock, not selling advice.""   Norman R. Ahgustine",Sat Sep 12 09:09:22 +0000 2015,false,false,65,1231,,"1 years, 4 days",es,Profile Page,
Mahiya_Leather,MAHIYA Boho Fashions,Our latte Earth Angel Jackets are back online 🌻 limited stock so don't miss out. #mahiya #fringe… instagram.com/p/7hmr2ntZNs/,Sat Sep 12 09:12:15 +0000 2015,false,false,43,229,"Gold Coast, Queensland",http://t.co/dmMWatQJji,en,Profile Page,
ethicalstore,Ethical Superstore,"@LivingFashionUK We would say even more so! We have stunning ethical brands like @PeopleTree, @BtreeClothing &amp; @Komodofashion in stock 👍🏼",Sat Sep 12 09:15:17 +0000 2015,false,false,19183,9247,Gateshead,http://t.co/mQ7UAOZDl1,en,Profile Page,
FoppCovent,FOPP Covent Garden,"Back in stock today, these beautiful Hama record cases which hold up to 50 LP's!! Limited stock, so grab them now! pic.twitter.com/Qdky50LttP",Sat Sep 12 09:17:12 +0000 2015,false,false,2620,583,Londinium,http://t.co/Oj2d2WXXdy,en,Profile Page,
girlaragon555,alondra,"""If stock market expeuts were so expert, they would be tuying stock, not selling advice.""   Norman R. Augustine",Sat Sep 12 09:21:25 +0000 2015,false,false,87,1083,,"10 months, 2 weeks",es,Profile Page,
Hawk8509,Rick Nelson,@JohnLegere If I don't preorder the #iPhone6s and wait for launch will the @TMobile stores have them in stock so I can jump?,Sat Sep 12 09:22:01 +0000 2015,false,false,697,538,"Cary, North Carolina ","6 years, 2 weeks",en,Profile Page,
AshaStuttard,Asha,"@JLcustserv Great, so to confirm, you'll get some in at some point? I need another size too, which is currently in stock, so will buy those",Sat Sep 12 09:22:51 +0000 2015,false,false,486,1359,Leeds,http://t.co/TuF1OpIyvq,en,Profile Page,
Waistcoat_unltd,Jan Robertson,"So here we go, I've uploaded some of our stock to Etsy, waistcoats, ties and bow ties! I have put the… instagram.com/p/7hn85tCpGe/",Sat Sep 12 09:23:19 +0000 2015,false,false,418,1030,Somerton,http://t.co/GWZ1hMehRU,en,Profile Page,
FinchJulian,FinchJulian,Esoteric aider joint-stock association champion the labellum pertaining to businesses so that alpha a la mode 2...,Sat Sep 12 09:25:39 +0000 2015,false,false,45,1,,"2 years, 6 months",ru,Profile Page,
GARYWil80468004,GARY Williamson,"RT @FoppCovent: Back in stock today, these beautiful Hama record cases which hold up to 50 LP's!! Limited stock, so grab them now! http://tpic.twitter.com/Qdky50LttP",Sat Sep 12 09:26:25 +0000 2015,false,false,126,252,,"1 years, 4 months",en,Profile Page,
Mr__Gus,Gus,"@MackayCambridge If so, how much please, &amp; how many packs in stock? they are good to carve properly in preference to the supermarket garbage",Sat Sep 12 09:27:54 +0000 2015,false,false,217,460,"Cambridge, rah-rah-rah!","5 years, 5 months",en,Profile Page,
kiranmukhtar93,Kiran Chaudhry,So I am the laughing stock 😃😊,Sat Sep 12 09:29:35 +0000 2015,false,false,54,102,Faisalabad(Pakistan),"6 months, 3 weeks",en,Profile Page,
footballscarfs2,ftmscarfs,"Our latest scarf for tomorrows game 
Ltd stock so be quick
On sale outside only
#sunderland #safc #mackem #blackcats pic.twitter.com/Qhy6aAWJgv",Sat Sep 12 09:31:29 +0000 2015,false,false,168,194,,"11 months, 6 days",en,Profile Page,
ricetex,RiceTex® ,"SBP reduced discount rate by 50bps, lets see how PKR behaves now so does the stock market",Sat Sep 12 09:33:14 +0000 2015,false,false,251,501,Pakistan ,http://t.co/1nPoNM9Y7i,en,Profile Page,
fanyism,mihashea,@Turtlelinni DO IT i think you can!! also i don't think we have to stock up so much resources for the next event they said it'd e quick/easy,Sat Sep 12 09:33:15 +0000 2015,false,false,682,358,,http://t.co/IJU0Bng6Qs,en,Profile Page,
Stock_God1,Buck Starrr,RT @vasquez_randi: $Myec Third Update: We are going to be so freaking huge can't believe we are stealing shares and laughing to the bank htpic.twitter.com/rPDMLDA0ZZ,Sat Sep 12 09:34:26 +0000 2015,false,false,249,632,,"8 months, 1 weeks",en,Profile Page,
melinda_BIG,Lisa Melinda,"Trying to hell him there's so much pussay besides the regular stock they got,LMAO kinda serious about that",Sat Sep 12 09:34:49 +0000 2015,false,false,142,129,,"1 years, 3 months",en,Profile Page,
TrustClothBali,TRUST SKATE SQUADS,"Here we are.
This is our new long sleeve tee, available size L and XL.
Limited stock, so grab it fast… instagram.com/p/7hpqhbErUH/",Sat Sep 12 09:38:17 +0000 2015,false,false,4385,651,trustclothbali.tumblr.com,http://t.co/D1rhpKcaed,en,Profile Page,
TrustClothBali,TRUST SKATE SQUADS,"Photo: Here we are. This is our new long sleeve tee, available size L and XL. Limited stock, so grab it... tmblr.co/ZFogev1u3SzMj",Sat Sep 12 09:38:19 +0000 2015,false,false,4385,651,trustclothbali.tumblr.com,http://t.co/D1rhpKcaed,en,Profile Page,
imramushu,°Ishmael M Ramushu°,lmao so our lectures made a stock trading game and no one registered to play it wow bt students,Sat Sep 12 09:39:19 +0000 2015,false,false,3315,2641,75%VAAL & 25%(Ga-masemola) PLK,"3 years, 10 months",en,Profile Page,
jessisnotfab,jessica morgan-spice,2day everyone is sleepy at work so Aley has gone for a nap in the stock room 😂😂,Sat Sep 12 09:40:12 +0000 2015,false,false,2284,2239,cambridgeshire,https://t.co/CTY3ljdUuS,en,Profile Page,
lostsoulsonline,Lost Souls,"How Super Sexy, Super Sexy and just Super Stunning are these new pieces. Stock will be very limited on these so... fb.me/7pfVlXBpm",Sat Sep 12 09:40:43 +0000 2015,false,false,160,283,"Perth, Australia",http://t.co/u5xr4HSEAI,en,Profile Page,
LeslieAllford,LeslieAllford,Notification so as to the eclectic excel intertwisting crosshatch joint-stock company: fXopfLAa dlvr.it/C7RK1Q,Sat Sep 12 09:41:09 +0000 2015,false,false,134,2,,"2 years, 6 months",hi,Profile Page,
KHesser,Kelley Hess,"@dalcantonJD Chk company websites. Stores may have limited range of options, but cld order a bike. Also, shops own their stock so you can...",Sat Sep 12 09:41:30 +0000 2015,false,false,490,236,The Netherlands,"5 years, 4 months",en,Profile Page,
HannyInReverie,Hannah ,RT @letteroom: @HannyInReverie we are so happy you like it . You had better  stock up on Gin now !,Sat Sep 12 09:43:18 +0000 2015,false,false,6238,3950,Plymouth,https://t.co/aSFWNqSSVg,en,Profile Page,
LilyAgg24,Lily Agg,@larks66 @Deeje10 got my stock em! I'll be home Monday so I'll deliver you some specially! What coffee do you normally have?,Sat Sep 12 09:44:50 +0000 2015,false,false,1378,278,Brighton ,http://t.co/nb2KjJhQQa,en,Profile Page,
essentialschool,Catherine Malkin,We love the HD Brows Eye and Brow Palettes - so versatile and such great quality.  We stock these palettes -only £25 pic.twitter.com/JAJh96ePSf,Sat Sep 12 09:46:06 +0000 2015,false,false,126,88,"St Helens, England",http://t.co/e3ks1SYZzU,en,Profile Page,
